# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
1.750000000000000000e+03,1.670502301576889863e+02,8.858422410350082146e+02,9.830391277669173178e+01,1.350571774634728683e+01,2.324754694043385417e+00
1.760000000000000000e+03,1.670502301576889863e+02,8.848459175947039057e+02,9.907883100803952914e+01,1.472344639560810897e+01,1.328431253739077444e+00
1.770000000000000000e+03,1.643933676502108483e+02,8.844031071767908543e+02,9.952164142595256635e+01,1.383782555978205586e+01,2.214052089565129222e+00
1.780000000000000000e+03,1.712569291278627190e+02,8.865064566618777917e+02,9.808250756773522028e+01,1.450204118665159569e+01,8.856208358260516667e-01
1.790000000000000000e+03,1.692642822472541297e+02,8.860636462439647403e+02,9.686477891847441413e+01,1.560906723143416031e+01,1.439133858217333861e+00
1.800000000000000000e+03,1.721425499636887935e+02,8.876134827066601929e+02,9.365440338860496183e+01,1.715890369412975147e+01,1.549836462695590500e+00
1.810000000000000000e+03,1.739137916353408855e+02,8.887205087514428214e+02,9.442932161995275919e+01,1.505555420904287978e+01,1.771241671652103333e+00
1.820000000000000000e+03,1.681572562024715580e+02,8.858422410350082146e+02,9.564705026921357955e+01,1.671609327621672492e+01,1.771241671652103333e+00
1.830000000000000000e+03,1.741351968442974112e+02,8.887205087514428214e+02,9.608986068712660256e+01,1.350571774634728683e+01,1.660539067173846917e+00
1.840000000000000000e+03,1.692642822472541297e+02,8.866171592663558840e+02,9.763969714982219728e+01,1.372712295530380189e+01,1.992646880608616167e+00
1.850000000000000000e+03,1.730281707995148395e+02,8.878348879156168323e+02,9.642196850056136270e+01,1.439133858217333994e+01,1.328431253739077444e+00
1.860000000000000000e+03,1.661646093218629403e+02,8.850673228036604314e+02,9.775039975430044592e+01,1.516625681352113375e+01,1.992646880608616167e+00
1.870000000000000000e+03,1.655003936949933916e+02,8.847352149902255860e+02,9.686477891847441413e+01,1.638398546278195766e+01,1.992646880608616167e+00
1.880000000000000000e+03,1.677144457845585350e+02,8.852887280126168434e+02,9.664337370951788841e+01,1.660539067173846917e+01,1.439133858217333861e+00
1.890000000000000000e+03,1.694856874562106270e+02,8.866171592663558840e+02,9.697548152295266277e+01,1.450204118665159569e+01,1.881944276130359972e+00
1.900000000000000000e+03,1.694856874562106270e+02,8.866171592663558840e+02,9.675407631399613706e+01,1.472344639560810897e+01,1.881944276130359972e+00
